painting_id,feature,x,y,width,height,color,rgb
b191,rect,0,0,137,112,red,#f21c15
b191,rect,145,0,357,9,white,#eae9e9
b191,rect,509,0,11,199,yellow,#f3e52a
b191,rect,145,17,357,357,white,#f3f3f2
b191,rect,0,124,137,139,white,#f5f3f2
b191,rect,509,210,11,190,white,#efefee
b191,rect,0,272,137,128,white,#efefed
b191,rect,145,382,167,18,blue,#2f538f
b191,rect,325,382,177,18,white,#e4e6e7
b191,v-line,137,0,8,400,black,#000000
b191,v-line,502,0,7,400,black,#000000
b191,h-line,145,9,357,8,black,#000000
b191,h-line,0,112,137,12,black,#000000
b191,h-line,509,199,11,11,black,#000000
b191,h-line,0,263,137,9,black,#000000
b191,h-line,145,374,357,8,black,#000000
b191,v-line,312,382,13,18,black,#000000
b192,rect,0,0,264,76,white,#fefdfc
b192,rect,271,0,79,76,white,#fefffe
b192,rect,0,83,264,276,white,#fefefc
b192,rect,271,83,79,116,blue,#29558d
b192,rect,271,208,79,151,white,#f8f8f1
b192,rect,0,366,49,14,yellow,#fbf331
b192,rect,60,366,204,14,white,#f3f0ed
b192,rect,271,366,79,14,white,#f4f0ea
b192,v-line,264,2,7,376,black,#000000
b192,h-line,0,76,350,7,black,#000000
b192,h-line,271,199,79,9,black,#000000
b192,h-line,0,359,350,7,black,#000000
b192,v-line,49,366,11,14,black,#000000
b192,end-gap,264,0,7,2,none,#fefdfc
b192,end-gap,264,378,7,2,none,#f4f0ea
b193,rect,0,0,157,137,black,#080a09
b193,rect,166,0,374,137,white,#f5f8f6
b193,rect,0,147,157,199,yellow,#fefa02
b193,rect,166,147,374,564,white,#f7faf9
b193,rect,0,358,157,377,white,#eff2f1
b193,rect,166,721,374,14,blue,#245489
b193,v-line,157,0,9,735,black,#000000
b193,h-line,0,137,540,10,black,#000000
b193,h-line,0,346,157,12,black,#000000
b193,h-line,166,711,374,10,black,#000000
b194,rect,0,0,289,52,white,#ffffff
b194,rect,297,0,58,52,red,#f51b1e
b194,rect,0,61,14,270,blue,#395b92
b194,rect,22,61,267,270,white,#ffffff
b194,rect,297,61,58,270,white,#ffffff
b194,rect,0,340,289,40,white,#fafaf9
b194,rect,297,340,58,40,yellow,#fdf71d
b194,v-line,289,0,8,380,black,#000000
b194,v-line,14,61,8,270,black,#000000
b194,h-line,0,52,355,9,black,#000000
b194,h-line,0,331,355,9,black,#000000
b195,rect,0,0,366,108,white,#fefefe
b195,rect,375,0,125,108,gray,#f7f7f7
b195,rect,0,118,366,510,white,#fefefe
b195,rect,375,118,125,168,red,#f32b29
b195,rect,375,298,125,362,white,#fefefe
b195,rect,0,638,78,22,blue,#1f4790
b195,rect,93,638,273,22,white,#fdfdfd
b195,v-line,366,0,9,660,black,#000000
b195,h-line,0,108,500,10,black,#000000
b195,h-line,375,286,125,12,black,#000000
b195,h-line,0,628,366,10,black,#000000
b195,v-line,78,638,15,22,black,#000000
b196,rect,0,0,204,116,yellow,#f2d44e
b196,rect,211,0,141,116,white,#e7e1d2
b196,rect,0,123,204,364,white,#ede7db
b196,rect,211,123,141,276,red,#da3b34
b196,rect,211,410,141,92,gray,#d8d2c4
b196,rect,0,494,204,8,blue,#193249
b196,v-line,204,0,7,502,black,#000000
b196,h-line,0,116,352,7,black,#000000
b196,h-line,211,399,141,11,black,#000000
b196,h-line,0,487,204,7,black,#000000
b197,rect,0,0,253,104,white,#fdfdfc
b197,rect,262,0,133,104,yellow,#f9f058
b197,rect,0,113,253,368,white,#ffffff
b197,rect,262,113,133,282,white,#fefefe
b197,rect,262,407,133,93,blue,#1e488c
b197,rect,0,491,253,9,white,#f1f1ea
b197,v-line,253,0,9,500,black,#000000
b197,h-line,0,104,395,9,black,#000000
b197,h-line,262,395,133,12,black,#000000
b197,h-line,0,481,253,10,black,#000000
b198,rect,0,0,224,118,white,#fcfcfc
b198,rect,232,0,118,118,yellow,#fefb52
b198,rect,0,126,224,328,white,#ffffff
b198,rect,232,126,118,328,white,#fbfdfd
b198,rect,0,462,224,58,red,#e61718
b198,rect,232,462,118,58,white,#fbfbfb
b198,v-line,224,0,8,520,black,#000000
b198,h-line,0,118,350,8,black,#000000
b198,h-line,0,454,350,8,black,#000000
b199,rect,0,0,308,57,white,#fbfcfa
b199,rect,316,0,33,57,yellow,#fce76c
b199,rect,0,65,15,276,red,#d94432
b199,rect,25,65,283,276,white,#fdfdfe
b199,rect,316,65,33,123,yellow,#faee6a
b199,rect,316,198,33,180,white,#fbfcfa
b199,rect,0,349,164,29,white,#fafafb
b199,rect,174,349,134,29,blue,#1b5287
b199,v-line,308,0,8,378,black,#000000
b199,h-line,0,57,349,8,black,#000000
b199,h-line,316,188,33,10,black,#000000
b199,h-line,0,341,308,8,black,#000000
b199,v-line,15,65,10,276,black,#000000
b199,v-line,164,349,10,29,black,#000000
b200,rect,0,0,319,151,red,#c9101b
b200,rect,326,0,194,151,white,#ffffff
b200,rect,0,163,319,493,white,#ffffff
b200,rect,326,163,194,449,white,#fafafb
b200,rect,326,627,194,123,blue,#303277
b200,rect,0,668,80,82,yellow,#fcf830
b200,rect,90,668,229,82,white,#ffffff
b200,v-line,319,0,7,750,black,#000000
b200,v-line,80,668,10,82,black,#000000
b200,h-line,0,151,520,12,black,#000000
b200,h-line,326,612,194,15,black,#000000
b200,h-line,0,656,319,12,black,#000000
b201,rect,0,0,462,356,red,#ec1c16
b201,rect,475,0,325,356,white,#fdfefe
b201,rect,0,377,462,663,white,#f9fbfb
b201,rect,475,377,294,663,blue,#235aa0
b201,rect,785,377,15,663,white,#f9fbfb
b201,rect,0,1056,86,174,white,#e5e6e7
b201,rect,99,1056,363,151,yellow,#f9e41c
b201,rect,475,1056,325,174,white,#e9eaeb
b201,rect,99,1221,363,9,white,#e2e3e1
b201,v-line,462,0,13,1230,black,#000000
b201,v-line,769,377,16,663,black,#000000
b201,v-line,86,1056,13,174,black,#000000
b201,h-line,0,356,800,21,black,#000000
b201,h-line,0,1040,800,16,black,#000000
b201,h-line,99,1207,363,14,black,#000000
b203,rect,0,0,339,163,gray,#e1e1df
b203,rect,349,0,150,163,red,#dd1e18
b203,rect,0,173,27,98,black,#080808
b203,rect,36,173,303,318,white,#fafbf7
b203,rect,349,173,150,348,gray,#dfe1e0
b203,rect,0,271,27,220,gray,#d3d5d5
b203,rect,0,502,130,19,blue,#285390
b203,rect,130,502,123,19,black,#08090b
b203,rect,253,502,86,19,yellow,#f9f00f
b203,v-line,339,0,10,521,black,#000000
b203,h-line,0,163,499,10,black,#000000
b203,h-line,0,491,339,11,black,#000000
b203,v-line,27,173,9,318,black,#000000
b204,rect,0,0,185,247,red,#ed2a23
b204,rect,193,0,257,247,white,#fdfdfe
b204,rect,0,258,185,192,white,#fffffd
b204,rect,193,258,213,170,white,#fefefe
b204,rect,415,258,35,83,black,#0e1010
b204,rect,415,341,35,109,blue,#144d91
b204,rect,193,437,108,13,yellow,#fee222
b204,rect,311,437,95,13,white,#fdfefc
b204,v-line,185,0,8,450,black,#000000
b204,v-line,406,258,9,192,black,#000000
b204,v-line,301,437,10,13,black,#000000
b204,h-line,0,247,450,11,black,#000000
b204,h-line,193,428,213,9,black,#000000
b206,rect,0,0,128,137,red,#d9351f
b206,rect,139,0,314,137,white,#fbfdfd
b206,rect,0,148,128,303,gray,#e4e7f0
b206,rect,139,148,281,277,white,#f8fbfd
b206,rect,429,148,24,110,blue,#144a78
b206,rect,429,269,24,182,gray,#e7ecf3
b206,rect,139,436,181,15,yellow,#f9e81d
b206,rect,335,436,85,15,black,#191c1a
b206,h-line,0,137,453,11,black,#000000
b206,h-line,429,258,24,11,black,#000000
b206,h-line,139,425,281,11,black,#000000
b206,v-line,128,0,11,451,black,#000000
b206,v-line,420,148,9,303,black,#000000
b206,v-line,320,436,15,15,black,#000000
b207,rect,0,0,150,165,yellow,#f9e943
b207,rect,160,0,345,346,white,#e7ebee
b207,rect,0,182,150,164,white,#e7ecec
b207,rect,0,359,150,146,blue,#0f44a3
b207,rect,160,359,291,146,white,#eeeeeb
b207,rect,464,359,41,146,black,#080a0b
b207,v-line,150,0,10,505,black,#000000
b207,h-line,0,165,150,17,black,#000000
b207,h-line,0,346,505,13,black,#000000
b207,v-line,451,359,13,146,black,#000000
b208,rect,0,0,201,156,yellow,#fdf031
b208,rect,210,0,111,156,white,#ffffff
b208,rect,0,169,201,232,white,#fdfdfd
b208,rect,210,169,111,117,blue,#285094
b208,rect,210,300,111,101,white,#fcfdfe
b208,h-line,0,156,321,13,black,#000000
b208,v-line,201,0,9,401,black,#000000
b208,h-line,210,286,111,14,black,#000000
b209,rect,0,0,203,116,red,#d81b14
b209,rect,213,0,108,116,white,#f2f3f2
b209,rect,0,131,203,261,white,#f3f4f1
b209,rect,213,131,108,106,blue,#2f64b7
b209,rect,213,252,108,151,white,#eff0ef
b209,v-line,203,0,10,403,black,#000000
b209,h-line,0,116,321,15,black,#000000
b209,h-line,213,237,108,15,black,#000000
b209,h-line,0,392,203,11,black,#000000
b210,rect,0,0,124,124,black,#040706
b210,rect,135,0,319,124,red,#e91c08
b210,rect,0,137,124,100,blue,#1a539d
b210,rect,135,137,288,291,white,#f8f8f9
b210,rect,434,137,20,317,white,#f7f9f9
b210,rect,0,237,124,30,black,#070e0f
b210,rect,0,267,124,187,white,#f9f9fa
b210,rect,135,439,195,15,yellow,#fdef34
b210,rect,341,439,82,15,black,#10120f
b210,v-line,124,0,11,454,black,#000000
b210,v-line,423,137,11,317,black,#000000
b210,v-line,330,439,11,15,black,#000000
b210,h-line,0,124,454,13,black,#000000
b210,h-line,135,428,288,11,black,#000000
b212,rect,0,0,144,141,white,#ffffff
b212,rect,153,0,297,297,red,#ee1415
b212,rect,0,157,144,140,white,#ffffff
b212,rect,0,309,144,141,blue,#2a5699
b212,rect,153,309,242,141,white,#fefefe
b212,rect,407,309,43,54,black,#0f1110
b212,rect,407,375,43,75,yellow,#fef017
b212,v-line,144,0,9,450,black,#000000
b212,h-line,0,141,144,16,black,#000000
b212,h-line,0,297,450,12,black,#000000
b212,h-line,407,363,43,12,black,#000000
b212,v-line,395,309,12,141,black,#000000
b213,rect,0,0,211,269,red,#f62024
b213,rect,221,0,284,269,white,#fdfdfc
b213,rect,0,279,211,221,white,#fafaf8
b213,rect,221,279,242,197,white,#f9fcee
b213,rect,473,279,32,82,blue,#456196
b213,rect,473,377,32,123,white,#f6f8f4
b213,rect,221,488,133,12,yellow,#ffea2e
b213,rect,354,488,109,12,black,#1c1b1c
b213,h-line,0,269,505,10,black,#000000
b213,h-line,473,361,32,16,black,#000000
b213,h-line,221,476,242,12,black,#000000
b213,v-line,211,0,10,500,black,#000000
b213,v-line,463,279,10,221,black,#000000
b214,rect,0,0,125,208,red,#f11710
b214,rect,140,0,380,369,white,#f8faf6
b214,rect,0,230,125,139,white,#f9faf7
b214,rect,0,384,125,136,white,#f9faf6
b214,rect,140,384,324,136,white,#f9faf6
b214,rect,478,384,42,58,black,#0f0f0d
b214,rect,478,461,42,59,white,#f8f8f3
b214,v-line,125,0,15,520,black,#000000
b214,h-line,0,208,125,22,black,#000000
b214,h-line,0,369,520,15,black,#000000
b214,v-line,464,384,14,136,black,#000000
b214,h-line,478,442,42,19,black,#000000
b215,rect,0,0,229,295,yellow,#fffb0b
b215,rect,241,0,279,295,white,#f7f7f3
b215,rect,0,307,229,213,white,#f6f8f3
b215,rect,241,307,215,196,white,#f3f5f1
b215,rect,468,307,52,73,blue,#2b5197
b215,rect,468,400,52,120,white,#f2f5f0
b215,rect,241,517,215,3,white,#f0f5f0
b215,v-line,229,0,12,520,black,#000000
b215,v-line,456,307,12,213,black,#000000
b215,h-line,0,295,520,12,black,#000000
b215,h-line,468,380,52,20,black,#000000
b215,h-line,241,503,215,14,black,#000000
b216,rect,0,0,126,156,red,#ed0101
b216,rect,140,0,375,366,white,#f2f1f0
b216,rect,0,179,126,187,white,#edf0f0
b216,rect,0,380,126,140,blue,#1541a1
b216,rect,140,380,305,140,white,#efefef
b216,rect,459,380,56,140,yellow,#fee21c
b216,h-line,0,366,515,14,black,#000000
b216,v-line,126,0,14,520,black,#000000
b216,v-line,445,380,14,140,black,#000000
b216,h-line,0,156,126,23,black,#000000
b217,rect,0,0,108,138,white,#f4f1ec
b217,rect,119,0,341,330,red,#ed1617
b217,rect,0,158,108,172,white,#f8f5ee
b217,rect,0,342,108,118,blue,#336595
b217,rect,119,342,304,118,white,#f5f5ee
b217,rect,435,342,25,52,white,#f5f5ee
b217,rect,435,408,25,52,yellow,#f7eb24
b217,h-line,0,138,108,20,black,#000000
b217,h-line,0,330,460,12,black,#000000
b217,h-line,435,394,25,14,black,#000000
b217,v-line,108,0,11,460,black,#000000
b217,v-line,423,342,12,118,black,#000000
b219,rect,0,0,121,152,white,#ffffff
b219,rect,132,0,378,365,red,#e6151a
b219,rect,0,173,121,192,white,#ffffff
b219,rect,0,377,121,133,blue,#2f5a9f
b219,rect,132,377,335,133,white,#ffffff
b219,rect,479,377,31,59,white,#ffffff
b219,rect,479,451,31,59,yellow,#f7ed2d
b219,h-line,0,365,510,12,black,#000000
b219,v-line,121,0,11,510,black,#000000
b219,v-line,467,377,12,133,black,#000000
b219,h-line,0,152,121,21,black,#000000
b219,h-line,479,436,31,15,black,#000000
b220,rect,0,0,158,166,yellow,#fcee15
b220,rect,171,0,334,350,white,#f7f7f5
b220,rect,0,187,158,163,white,#fbfbfa
b220,rect,0,366,158,139,white,#fafbfb
b220,rect,171,366,153,139,white,#f6f7f4
b220,rect,347,366,158,139,white,#f1f1ed
b220,h-line,0,166,158,21,black,#000000
b220,v-line,158,0,13,505,black,#000000
b220,h-line,0,350,505,16,black,#000000
b220,v-line,324,366,23,139,black,#000000
b221,rect,0,0,228,261,white,#fcfdfb
b221,rect,242,0,223,261,white,#fdfdfc
b221,rect,0,278,228,182,white,#f9f9f8
b221,rect,242,278,175,162,white,#f9faf9
b221,rect,432,278,33,62,yellow,#f7f204
b221,rect,432,365,33,95,white,#fafaf9
b221,rect,242,454,175,6,white,#f6f6f6
b221,v-line,228,0,14,460,black,#000000
b221,h-line,0,261,465,17,black,#000000
b221,h-line,242,440,175,14,black,#000000
b221,v-line,417,278,15,182,black,#000000
b221,h-line,432,340,33,25,black,#000000
b222,rect,0,0,284,186,red,#ed1d0c
b222,rect,296,0,244,186,white,#f6f7f0
b222,rect,0,206,284,397,white,#f5f7f4
b222,rect,296,206,216,197,blue,#4169ab
b222,rect,525,206,15,520,white,#f7f9f6
b222,rect,296,426,216,177,white,#f7f8f5
b222,rect,0,618,33,108,yellow,#f4f224
b222,rect,48,618,236,90,white,#f7f9f5
b222,rect,296,618,216,108,white,#f9fbf7
b222,rect,48,723,236,3,white,#ececea
b222,v-line,284,0,12,726,black,#000000
b222,v-line,512,206,13,520,black,#000000
b222,v-line,33,618,15,108,black,#000000
b222,h-line,0,186,540,20,black,#000000
b222,h-line,296,403,216,23,black,#000000
b222,h-line,0,603,512,15,black,#000000
b222,h-line,48,708,236,15,black,#000000
b223,rect,0,0,222,123,white,#f6f7f7
b223,rect,235,0,98,123,white,#f4f4f4
b223,rect,0,146,222,263,white,#f5f5f5
b223,rect,235,146,98,79,white,#f3f3f3
b223,rect,235,247,98,162,white,#f5f5f5
b223,v-line,222,0,13,409,black,#000000
b223,h-line,0,123,333,23,black,#000000
b223,h-line,235,225,98,22,black,#000000
b224,rect,0,0,347,120,white,#ffffff
b224,rect,363,0,142,120,white,#ffffff
b224,rect,0,151,347,354,white,#ffffff
b224,rect,363,151,142,109,white,#ffffff
b224,rect,363,286,142,219,white,#ffffff
b224,v-line,347,0,16,505,black,#000000
b224,h-line,0,120,505,31,black,#000000
b224,h-line,363,260,142,26,black,#000000
b225,rect,0,0,227,286,blue,#345d9a
b225,rect,241,0,264,286,white,#fdfdfd
b225,rect,0,300,227,205,white,#fbfcfc
b225,rect,241,300,202,184,white,#f9faf9
b225,rect,457,300,48,87,white,#f7f7f7
b225,rect,457,414,48,91,yellow,#f7ea2a
b225,rect,241,498,202,7,white,#edece9
b225,v-line,227,0,14,505,black,#000000
b225,v-line,443,300,14,205,black,#000000
b225,h-line,0,286,505,14,black,#000000
b225,h-line,457,387,48,27,black,#000000
b225,h-line,241,484,202,14,black,#000000
b226,rect,0,0,282,200,white,#fcfcfc
b226,rect,298,0,249,200,white,#f9fbfb
b226,rect,0,238,282,102,white,#fcfdfd
b226,rect,298,238,227,442,white,#fdfefe
b226,rect,538,238,9,442,white,#f1f4f2
b226,rect,0,378,282,302,white,#fefefe
b226,rect,0,702,63,123,red,#de191d
b226,rect,78,702,204,104,white,#fdfdfe
b226,rect,298,702,249,123,white,#fbfdfd
b226,rect,78,822,204,3,white,#f4f3f7
b226,v-line,282,0,16,825,black,#000000
b226,h-line,0,200,547,38,black,#000000
b226,h-line,0,340,282,38,black,#000000
b226,h-line,0,680,547,22,black,#000000
b226,h-line,78,806,204,16,black,#000000
b226,v-line,525,238,13,442,black,#000000
b226,v-line,63,702,15,123,black,#000000
b227,rect,0,0,213,290,white,#ffffff
b227,rect,227,0,278,290,white,#ffffff
b227,rect,0,304,213,201,red,#ef2528
b227,rect,227,304,206,180,white,#ffffff
b227,rect,447,304,58,74,blue,#2d5da1
b227,rect,447,409,58,96,white,#ffffff
b227,rect,227,498,206,7,white,#ffffff
b227,v-line,213,0,14,505,black,#000000
b227,v-line,433,304,14,201,black,#000000
b227,h-line,0,290,505,14,black,#000000
b227,h-line,447,378,58,31,black,#000000
b227,h-line,227,484,206,14,black,#000000
b228,rect,0,0,249,303,yellow,#fff02a
b228,rect,263,0,257,303,white,#fafbf9
b228,rect,0,317,249,203,white,#fdfefd
b228,rect,263,317,202,184,white,#fcfcfc
b228,rect,479,317,41,63,blue,#1d5696
b228,rect,479,413,41,107,white,#f0f1f0
b228,rect,263,515,202,5,white,#e9ecea
b228,v-line,249,0,14,520,black,#000000
b228,v-line,465,317,14,203,black,#000000
b228,h-line,0,303,520,14,black,#000000
b228,h-line,479,380,41,33,black,#000000
b228,h-line,263,501,202,14,black,#000000
b230,rect,0,0,244,295,red,#e41f16
b230,rect,254,0,296,295,white,#ffffff
b230,rect,0,305,244,245,white,#ffffff
b230,rect,254,305,216,208,white,#ffffff
b230,rect,480,305,70,136,blue,#235290
b230,rect,480,454,70,96,white,#fefefe
b230,rect,254,523,216,27,white,#ffffff
b230,v-line,244,0,10,550,black,#000000
b230,v-line,470,305,10,245,black,#000000
b230,h-line,0,295,550,10,black,#000000
b230,h-line,480,441,70,13,black,#000000
b230,h-line,254,513,216,10,black,#000000
b231,rect,0,0,247,284,yellow,#fcf44e
b231,rect,256,0,244,284,white,#fefefe
b231,rect,0,287,247,7,white,#fefefd
b231,rect,256,287,244,7,white,#fcfefe
b231,rect,0,297,247,203,white,#fdfdfd
b231,rect,256,297,188,181,white,#fefefe
b231,rect,452,297,48,83,gray,#e8eaef
b231,rect,452,395,48,105,white,#fcfdfd
b231,rect,256,487,188,13,white,#fafefd
b231,v-line,247,0,9,500,black,#000000
b231,v-line,444,297,8,203,black,#000000
b231,h-line,0,284,500,3,black,#000000
b231,h-line,0,294,500,3,black,#000000
b231,h-line,452,380,48,15,black,#000000
b231,h-line,256,478,188,9,black,#000000
b232,rect,0,0,215,257,gray,#dfe0dd
b232,rect,225,0,279,257,white,#f8f7f3
b232,rect,0,267,215,235,white,#f9fbf7
b232,rect,225,267,212,206,white,#f9f9f5
b232,rect,447,267,57,101,red,#ef150c
b232,rect,447,386,57,116,white,#fafbf9
b232,rect,225,483,212,19,white,#f7f7f4
b232,v-line,215,0,10,502,black,#000000
b232,v-line,437,267,10,235,black,#000000
b232,h-line,0,257,504,10,black,#000000
b232,h-line,447,368,57,18,black,#000000
b232,h-line,225,473,212,10,black,#000000
b233,rect,0,0,145,223,red,#f81f1e
b233,rect,152,0,233,223,white,#ffffff
b233,rect,0,230,145,190,white,#fefffe
b233,rect,152,230,210,171,white,#ffffff
b233,rect,368,230,17,71,blue,#2b59a1
b233,rect,368,314,17,106,white,#fcfbf9
b233,rect,152,410,210,10,yellow,#fef50a
b233,v-line,145,0,7,420,black,#000000
b233,v-line,362,230,6,190,black,#000000
b233,h-line,0,223,385,7,black,#000000
b233,h-line,368,301,17,13,black,#000000
b233,h-line,152,401,210,9,black,#000000
b234,rect,0,0,231,294,yellow,#f6ea2b
b234,rect,241,0,312,294,white,#ffffff
b234,rect,0,304,231,251,white,#ffffff
b234,rect,241,304,211,221,white,#ffffff
b234,rect,461,304,92,130,blue,#285896
b234,rect,461,450,92,105,white,#ffffff
b234,rect,241,536,211,19,white,#ffffff
b234,v-line,231,0,10,555,black,#000000
b234,v-line,452,304,9,251,black,#000000
b234,h-line,0,294,553,10,black,#000000
b234,h-line,461,434,92,16,black,#000000
b234,h-line,241,525,211,11,black,#000000
b235,rect,0,0,145,151,white,#fefef9
b235,rect,153,0,301,302,blue,#304f93
b235,rect,0,161,145,141,white,#fefef8
b235,rect,0,311,145,143,yellow,#fefd1f
b235,rect,153,311,246,143,white,#fefffb
b235,rect,407,311,47,143,white,#fcfdf5
b235,h-line,0,151,145,10,black,#000000
b235,v-line,145,0,8,454,black,#000000
b235,v-line,399,311,8,143,black,#000000
b235,h-line,0,302,454,9,black,#000000
b236,rect,0,0,227,112,yellow,#fef611
b236,rect,235,0,95,112,white,#ffffff
b236,rect,0,120,227,293,white,#ffffff
b236,rect,235,120,95,100,blue,#2d3874
b236,rect,235,232,95,181,white,#ffffff
b236,v-line,227,0,8,413,black,#000000
b236,h-line,0,112,330,8,black,#000000
b236,h-line,235,220,95,12,black,#000000
b237,rect,0,0,140,111,yellow,#f9f205
b237,rect,147,0,305,111,white,#f7f8f8
b237,rect,0,118,140,13,white,#f8f8f8
b237,rect,147,118,305,13,white,#f8f8f8
b237,rect,0,138,140,314,white,#f7f8f8
b237,rect,147,138,305,309,white,#f8f8f8
b237,v-line,140,0,7,452,black,#000000
b237,h-line,0,111,452,7,black,#000000
b237,h-line,0,131,452,7,black,#000000
b237,h-line,147,447,305,5,black,#000000
b238,rect,0,0,119,106,yellow,#fce922
b238,rect,126,0,209,106,white,#fefefe
b238,rect,0,113,119,12,white,#f9f9f9
b238,rect,126,113,209,12,white,#fcfcfd
b238,rect,0,132,119,278,white,#f9f9fb
b238,rect,126,132,209,256,white,#fdfdfd
b238,rect,126,395,209,15,blue,#365f9c
b238,v-line,119,0,7,410,black,#000000
b238,h-line,0,106,335,7,black,#000000
b238,h-line,0,125,335,7,black,#000000
b238,h-line,126,388,209,7,black,#000000
b239,rect,0,0,98,93,red,#f51d1e
b239,rect,108,0,225,93,white,#fefefe
b239,rect,0,104,98,66,red,#f81d1f
b239,rect,108,104,225,279,white,#ffffff
b239,rect,0,184,98,228,white,#fefefe
b239,rect,108,393,225,19,blue,#194f8a
b239,v-line,98,0,10,412,black,#000000
b239,h-line,0,93,333,11,black,#000000
b239,h-line,0,170,98,14,black,#000000
b239,h-line,108,383,225,10,black,#000000
b240,rect,0,0,223,114,white,#ffffff
b240,rect,231,0,99,114,blue,#233667
b240,rect,0,123,223,263,white,#ffffff
b240,rect,231,123,99,292,white,#ffffff
b240,rect,0,395,223,20,yellow,#f6e729
b240,v-line,223,0,8,415,black,#000000
b240,h-line,0,114,330,9,black,#000000
b240,h-line,0,386,223,9,black,#000000
b243,rect,0,0,225,262,white,#fefefe
b243,rect,236,0,51,262,white,#fdfdfe
b243,rect,298,0,305,262,white,#fdfdfe
b243,rect,0,273,225,47,white,#fefefe
b243,rect,236,273,51,47,white,#fdfdfe
b243,rect,298,273,305,47,white,#fffdfb
b243,rect,0,331,225,263,white,#ffffff
b243,rect,236,331,51,263,white,#fefdfd
b243,rect,298,331,166,153,white,#fefefe
b243,rect,473,331,30,153,white,#fefdfd
b243,rect,512,331,91,263,white,#fefefe
b243,rect,298,497,166,61,white,#fdfdfe
b243,rect,473,497,30,61,white,#fdfdfd
b243,rect,298,569,166,25,white,#fdfdfd
b243,rect,473,569,30,25,white,#fefefe
b243,v-line,225,0,11,594,black,#000000
b243,v-line,287,0,11,594,black,#000000
b243,v-line,464,331,9,263,black,#000000
b243,v-line,503,331,9,263,black,#000000
b243,h-line,0,262,603,11,black,#000000
b243,h-line,0,320,603,11,black,#000000
b243,h-line,298,484,205,13,black,#000000
b243,h-line,298,558,205,11,black,#000000
b244,rect,0,0,70,1213,white,#f9faf3
b244,rect,90,0,254,1213,white,#f9f9f3
b244,rect,364,0,226,100,blue,#485a94
b244,rect,364,120,226,820,white,#fcfef6
b244,rect,364,960,226,253,white,#fdfdf9
b244,v-line,70,0,20,1213,black,#000000
b244,v-line,344,0,20,1213,black,#000000
b244,h-line,364,100,226,20,black,#000000
b244,h-line,364,940,226,20,black,#000000
b245,rect,0,0,185,127,red,#e01013
b245,rect,196,0,138,127,white,#fefffb
b245,rect,345,0,220,127,white,#fefffe
b245,rect,0,142,185,236,white,#ffffff
b245,rect,196,142,138,236,white,#ffffff
b245,rect,345,142,207,236,white,#ffffff
b245,rect,558,142,7,236,white,#fdfdf8
b245,rect,0,393,185,197,white,#ffffff
b245,rect,196,393,138,197,white,#ffffff
b245,rect,345,393,220,157,white,#fefeff
b245,rect,345,558,220,32,white,#ffffff
b245,v-line,185,0,11,590,black,#000000
b245,v-line,334,0,11,590,black,#000000
b245,v-line,552,142,6,236,black,#000000
b245,h-line,0,127,565,15,black,#000000
b245,h-line,0,378,565,15,black,#000000
b245,h-line,345,550,220,8,black,#000000
b252,rect,0,0,320,316,white,#fefefe
b252,rect,327,0,12,316,white,#fdfdfe
b252,rect,346,0,357,316,white,#fdfdfe
b252,rect,0,329,320,60,white,#fefefe
b252,rect,327,329,12,60,white,#fefefe
b252,rect,346,329,357,60,white,#fefefe
b252,rect,0,402,108,247,blue,#1d4d91
b252,rect,117,402,203,247,white,#fdfdfe
b252,rect,327,402,12,247,white,#fefefe
b252,rect,346,402,303,247,white,#fefefe
b252,rect,656,402,47,247,white,#fefefe
b252,rect,0,662,108,62,white,#fdfdfd
b252,rect,117,662,203,62,white,#fdfdfe
b252,rect,327,662,12,62,white,#fdfdfe
b252,rect,346,662,357,62,white,#fdfdfe
b252,rect,0,737,108,253,white,#fefefe
b252,rect,117,737,203,198,white,#fdfdfd
b252,rect,327,737,12,253,white,#fdfdfd
b252,rect,346,737,357,253,white,#fdfdfd
b252,rect,117,948,203,42,white,#fcfbf9
b252,v-line,320,0,7,990,black,#000000
b252,v-line,339,0,7,990,black,#000000
b252,v-line,649,402,7,247,black,#000000
b252,h-line,0,316,703,13,black,#000000
b252,h-line,0,389,703,13,black,#000000
b252,h-line,0,649,703,13,black,#000000
b252,h-line,0,724,703,13,black,#000000
b252,h-line,117,935,203,13,black,#000000
b252,v-line,108,402,9,588,black,#000000
b253,rect,0,0,217,58,yellow,#eef10b
b253,rect,226,0,334,58,white,#fafbf8
b253,rect,0,69,217,73,white,#f5f7f3
b253,rect,226,69,334,73,white,#fafcf8
b253,rect,0,153,217,437,white,#f7f7f5
b253,rect,226,153,334,437,white,#f8fbfa
b253,v-line,217,0,9,590,black,#000000
b253,h-line,0,58,560,11,black,#000000
b253,h-line,0,142,560,11,black,#000000
b254,rect,0,0,278,245,red,#d11001
b254,rect,289,0,136,245,white,#f3f3ef
b254,rect,436,0,196,245,white,#f3f3ef
b254,rect,0,261,13,263,white,#f7f8f3
b254,rect,21,261,257,263,white,#f7f8f4
b254,rect,289,261,136,263,white,#f7f8f3
b254,rect,436,261,196,263,white,#f7f7f3
b254,rect,0,540,278,260,white,#f8f8f5
b254,rect,289,540,136,260,white,#f9f8f6
b254,rect,436,540,196,260,white,#f6f7f3
b254,v-line,278,0,11,800,black,#000000
b254,v-line,425,0,11,800,black,#000000
