idCliente;flEmail;flTwitch;flYouTube;flBlueSky;flInstagram;qtdePontos;DtCriacao;DtAtualizacao
8400b382-74f6-48ae-ad2c-423654f61fe2;0;0;0;0;0;62;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
842ab390-cc24-4dbb-b17b-e32275ef59e1;0;1;0;0;0;0;2025-09-22 21:38:21.601;2025-09-22 21:38:21.601
842b11dd-db40-4114-9d67-7b0da15bbc0c;0;0;0;0;0;9;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84445774-54d4-46bb-b86d-2b6f50e1d23c;0;1;0;0;0;52;2025-10-07 12:25:41.222;2025-10-07 13:23:22.281
8460dd91-8c5e-4d92-a8de-dee05a671663;0;1;0;0;0;57;2025-07-21 12:07:04.325;2025-07-24 12:37:22.274
846d85bd-d6c2-4dbf-84b0-7f477fde4452;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8471a4b2-be7a-45a0-99b4-9da6ea50cac3;0;1;0;0;0;352;2025-02-10 11:46:10.004;2025-02-21 11:39:52.239
847bdc7d-e95a-4c32-bdc8-c3771a5d0c6b;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
847e6df1-721e-4e09-ab05-d0a30e46d020;0;1;0;0;0;1102;2025-09-16 13:18:07.672;2025-11-13 12:39:36.997
84acafa7-5e03-4fac-a645-ed26e02be511;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84c58a06-6c23-40de-a612-f0336cab93af;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84d4d343-4677-46fa-9e7e-01b117953772;0;1;0;0;0;51;2025-01-09 11:50:43.287;2025-01-09 12:22:18.845
84d6f6f2-34a1-4276-be0c-2d3b2ee32a19;0;1;0;0;0;0;2025-09-29 12:45:11.015;2025-09-29 12:45:11.015
84d878c7-1833-418d-92a8-7c3675a64698;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84e2ebbb-c546-4d9c-99c3-7e788fe67aa4;0;0;0;0;0;100;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84ebaaf3-fffd-4240-8c5c-66f13ad2d885;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84f3f663-aed2-4722-bfdf-4c0ce77d59ab;0;0;0;0;0;95;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
84f855ed-0745-4f21-a22d-d3315f403bf6;0;0;0;0;0;252;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
850b2870-f399-4640-92e9-7d87b6567e68;0;0;0;0;0;1034;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
851dc475-8051-4bfc-8c5f-290b70f2e27c;0;1;0;0;0;0;2025-08-13 17:34:32.820;2025-08-13 17:34:32.820
851e94ea-e0f0-42f1-9983-2718b19aeb20;0;0;0;0;0;155;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
852508fc-89da-405b-bd71-4264be44831b;0;0;0;0;0;697;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8533a936-0f75-4831-bd05-3c27f1f0987b;0;0;0;0;0;420;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
85434fef-3968-4851-9926-540336c00308;0;1;0;0;0;51;2025-09-08 13:02:58.071;2025-09-08 13:04:02.097
85475dcc-ca5d-4d37-8217-8628f3338046;0;1;0;0;0;251;2024-02-01 00:00:00.000;2025-08-19 12:06:00.117
85545400-ea0a-4f32-8b50-4e0833050b6c;0;1;0;0;0;3053;2024-11-27 12:37:56.224;2025-09-22 12:11:15.578
85572592-e186-440c-9673-58177b7a8081;0;1;0;0;0;100;2025-01-15 22:30:49.263;2025-01-22 12:42:22.876
855ecc5d-1f3f-48a2-bc7d-5c2953a3dca0;0;1;0;0;0;0;2025-07-20 15:46:25.851;2025-07-20 15:46:25.851
856bb215-f1a1-4f9f-bf0b-bfd2fbbd1e36;0;0;0;0;0;791;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
856d0575-723d-433b-b8ec-85259ba1dfda;0;1;0;0;0;7;2025-02-06 11:31:44.094;2025-02-19 12:35:34.534
85820e6d-352e-4bda-8f82-2e0dbf0759c7;0;1;0;0;0;357;2025-10-01 12:19:14.531;2025-11-03 13:23:55.539
858d43ff-0edd-43c0-88d8-774bf9287fe4;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8596c304-c2a0-4a1c-a49d-4e156875880c;0;1;0;0;0;0;2025-12-21 16:52:46.510;2025-12-21 16:52:46.510
85ca5791-37f6-41a4-b85d-6c0f174778c1;0;1;0;0;0;178;2025-08-25 12:29:04.984;2025-08-28 12:35:13.660
85d8db86-1278-4ab9-8cdc-8c255910fe65;0;1;0;0;0;2684;2024-12-20 12:13:22.663;2025-08-26 12:01:03.885
85f600ec-0d4d-41fa-b588-5510a23744d2;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
860fd566-b848-425e-87d5-922c7797c2af;0;1;0;0;0;60;2025-02-10 11:08:27.226;2025-02-10 13:24:22.474
86216a38-3978-4a7f-a85c-5ca4379e828a;0;1;0;0;0;64;2025-08-25 12:19:25.054;2025-08-25 14:30:45.584
86239e60-14f7-48b0-ba37-062fe97b2034;0;0;0;0;0;149;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
862b8d8d-6e87-4e45-a908-983c38cde503;0;0;0;0;0;52;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8635d3d4-dd88-4a34-846a-ac4789c1c0e2;0;1;0;0;0;0;2025-06-05 21:11:28.091;2025-06-05 21:11:28.091
86536386-9efe-4f94-b0b8-457b1cecd363;0;1;0;0;0;0;2025-07-15 14:20:29.066;2025-07-15 14:20:29.066
8660b695-8ef0-40de-b339-cf9eda1de62e;0;1;0;0;0;0;2025-12-13 14:09:43.108;2025-12-13 14:09:43.108
8660bb1b-75d7-4559-b601-7be20175ac8d;0;1;0;0;0;992;2025-08-25 12:20:02.892;2025-10-10 20:33:23.757
867ef926-f7d7-4fca-9112-39b14e40a86b;0;0;0;0;0;103;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86803be7-93cb-43cf-b087-591ab06d8f21;0;0;0;0;0;1040;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86840d9a-7691-44a0-9458-354cd36784d3;0;1;0;0;0;362;2025-08-25 12:24:07.143;2025-08-29 12:03:26.378
8684c118-57c2-493c-a276-b351ff54c96c;0;0;0;0;0;254;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8685040f-81a3-434f-9286-960ad7b46a9c;0;1;0;0;0;0;2025-10-26 17:24:08.770;2025-10-26 17:24:08.770
868d1d71-71c6-4822-947b-66fe999055f2;0;1;0;0;0;51;2025-09-01 14:01:02.883;2025-09-01 14:03:52.686
8694f99e-5b55-467e-82d5-0e0079cd664d;0;1;0;0;0;1064;2025-02-28 12:11:59.107;2025-06-11 13:07:22.030
869b554b-4277-4e21-a680-0a82cfa5b56a;0;0;0;0;0;54;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86a0b0c6-f12c-450b-880c-61efe2854217;0;0;0;0;0;142;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86a46b70-6e77-46b5-b8f8-b235b86957f1;0;0;0;0;0;2664;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86a91ff0-e7ce-4856-9fda-4100301d0619;0;0;0;0;0;56;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
86cbd9bd-346e-4d37-b2f4-68d6f230da95;0;1;0;0;0;0;2025-09-14 19:13:55.580;2025-09-14 19:13:55.580
86cef638-affd-4b2f-8b9b-6251585d799d;0;1;0;0;0;0;2025-07-07 18:49:44.648;2025-07-07 18:49:44.648
87040a44-0e04-4cc1-ad91-072d167b11b1;0;1;0;0;0;3002;2025-01-23 12:43:30.198;2025-07-18 13:46:04.756
870763d5-0b10-434c-840e-b1347523760f;0;0;0;0;0;119;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
871b821c-3bd6-4a0b-84e8-b005162ff348;0;0;0;0;0;681;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
871e73c4-82a1-4ea4-aa72-a967c63eb642;0;1;0;0;0;1268;2025-10-13 12:10:16.304;2025-12-18 12:26:49.461
8731e781-a63d-4a26-8f9f-c191a943090a;0;1;0;0;0;2;2025-08-25 13:36:02.488;2025-08-25 14:11:49.115
8735c134-df00-42bb-827a-3bb24a7b8d0c;0;0;0;0;0;53;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8741a89c-0345-468d-b598-29cc21a71ec0;0;1;0;0;0;57;2025-08-05 13:37:55.590;2025-12-03 17:51:36.812
874906c8-7c13-408c-9ce9-049ac6d9a60c;0;0;0;0;0;101;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
874f72cf-571d-4193-aee2-bd572e61378b;0;1;0;0;0;50;2025-10-30 12:00:58.812;2025-10-30 12:01:07.420
8761a400-abf3-4c5a-87b4-b5377f66d739;0;1;0;0;0;205;2025-02-11 11:41:37.785;2025-11-28 14:07:00.541
876445fa-de03-413e-995e-f142935a5a3d;0;0;0;0;0;605;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8766a57b-7ee7-4171-9ffc-3f3e189d5c22;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8768b16f-ab08-48b1-be7c-044973287ef2;0;1;0;0;0;105;2025-02-10 13:11:03.840;2025-02-12 12:11:46.978
879387e7-14ae-4263-85f7-350fe6c9a202;0;1;0;0;0;1296;2025-05-05 13:42:16.859;2025-12-12 12:37:20.404
87995752-aa18-48a9-a7bb-9a64b5104a28;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
879cad6c-c340-4adb-8ddd-1db8e8b71e11;0;1;0;0;0;0;2025-07-21 16:53:56.388;2025-07-21 16:53:56.388
87a655cc-f17c-4089-9f77-cb86a330f2e0;0;0;0;0;0;2;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
87caaf4d-9c01-4cd0-8dd0-32780262a98c;0;1;0;0;0;105;2025-04-14 11:34:38.776;2025-10-31 13:33:07.224
87f84743-9dca-46be-9d23-54a5619942ed;0;0;0;0;0;100;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8812c33a-df17-4bbe-8ba0-d1a216cd6d4b;0;1;0;0;0;2000;2025-09-09 18:47:33.076;2025-12-05 21:01:29.322
881dc810-6899-4b0f-9251-6f72def4041b;0;1;0;0;0;50;2025-08-28 12:35:59.827;2025-08-28 12:36:07.053
881ff25e-0dc3-4279-ad86-3db0edd4a45b;0;1;0;0;0;153;2025-01-27 11:10:39.364;2025-01-29 11:25:17.777
882618c1-e69a-4e77-b01e-01af0e9faa84;0;0;0;0;0;201;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
882b6dbb-6508-4e98-ae31-82727e5426ce;0;1;0;0;0;53;2025-01-27 11:31:25.829;2025-04-07 13:01:23.482
882dbfb5-85a5-4b0c-a0da-f14aa90b9fdd;0;0;0;0;0;253;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
882e790f-1e47-4487-8ce4-58e2d81118f9;0;0;0;0;0;52;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
884e9674-31cf-43be-8e6f-0f9ee3696923;0;0;0;0;0;100;2024-02-01 00:00:00.000;2025-09-11 12:26:52.209
88520a32-bd9a-4e69-a5c8-706d54776b0b;0;1;0;0;0;0;2025-09-15 07:57:39.328;2025-09-15 07:57:39.328
885b8acb-ef17-4eb3-8e5e-0a543c3f7a49;0;0;0;0;0;152;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
886a2e5d-2e1d-4aca-b1c2-6126d8b95bd8;0;1;0;0;0;51;2025-02-12 12:20:44.558;2025-02-12 12:34:02.031
88751866-71bb-45d2-96ab-723a7c5654c7;0;1;0;0;0;0;2025-11-21 00:37:38.352;2025-11-21 00:37:38.352
8885a351-8831-448e-b7e0-5c6e264fdbb3;0;1;0;0;0;7;2025-08-29 14:03:13.963;2025-08-29 14:32:36.408
888f8b79-bdd9-4f8b-8c1a-74609fef732d;0;1;0;0;0;0;2025-12-04 17:09:45.352;2025-12-04 17:09:45.352
88aaaf16-ad27-4ad3-b704-ef431a589efe;0;1;0;0;0;1160;2024-02-01 00:00:00.000;2025-12-10 12:35:37.022
88b67027-bc1e-4152-a8e6-ae3f9655c673;1;0;0;0;0;2902;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
88ec8cd6-c632-46eb-bf5e-3938c52a653c;0;1;0;0;0;1457;2025-02-26 13:03:52.830;2025-02-26 13:03:52.830
88f63c1e-f218-4175-a002-585a01b0aed1;0;1;0;0;0;474;2025-01-27 12:15:46.905;2025-01-27 12:15:46.905
88fbf5cc-867b-4476-a444-841f36909b04;0;1;0;0;0;1471;2025-01-27 11:30:21.373;2025-10-02 14:02:04.847
8901c016-f830-47f9-8664-21d3e94d2be8;0;0;0;0;0;60;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
890762ae-991c-40df-ab45-76486b14289d;0;1;0;0;0;2970;2025-01-16 12:21:35.143;2025-12-19 12:27:54.704
8917141b-440e-4801-8218-7769b061c8e2;0;1;0;0;0;164;2025-02-10 12:02:28.645;2025-03-28 13:17:52.832
8922f14f-b6ae-4897-8fe6-bed96f74f475;0;1;0;0;0;0;2025-11-12 12:40:57.524;2025-11-12 12:40:57.524
8934adb7-dc3d-42f9-82c2-b09944fd551b;0;1;0;0;0;50;2025-02-10 13:10:17.897;2025-02-10 13:10:28.075
8942fa1b-72a0-4928-9ece-4eb78aabab03;0;1;0;0;0;1335;2025-08-25 12:39:28.302;2025-10-10 12:46:59.508
8961e142-d6c1-4243-abef-a0ec5652733a;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
89708fc5-aeff-4d23-b352-a72214855c48;0;1;0;0;0;55;2025-02-12 12:57:55.552;2025-02-18 11:53:33.276
89710864-8bb8-4ff9-a9b9-e47ee6683ec7;0;0;0;0;0;269;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
898cc627-4ee8-4ce4-a317-cdc22596c41d;0;1;0;0;0;0;2025-07-18 22:24:57.218;2025-07-18 22:24:57.218
89951aa1-4e5b-4062-bc83-e26903345869;0;1;0;0;0;0;2025-11-19 00:45:13.008;2025-11-19 00:45:13.008
8995d9d4-dbc8-4134-86a6-484516144a4c;0;1;0;0;0;50;2025-01-27 11:38:26.917;2025-01-27 11:38:52.890
8999fa6d-2f60-4eab-adce-5f71d9f666e8;0;1;0;0;0;0;2025-10-17 19:35:21.286;2025-10-17 19:35:21.286
89a708c5-74d5-4076-904d-796b1d61da76;0;0;0;0;0;363;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
89ab3c6f-8e8d-42c5-957c-6a9a04f5ce88;0;0;0;0;0;321;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
89ac19ab-790f-446e-9b3a-699dab9b2b41;0;1;0;0;0;0;2025-11-20 18:13:10.149;2025-11-20 18:13:10.149
89af1f57-f17d-4021-b230-46496908c1aa;0;1;0;0;0;407;2024-02-01 00:00:00.000;2025-12-16 14:08:05.062
89c05ef6-122f-4921-a22d-f6c87c5f60a5;0;0;0;0;0;57;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
89ca3bce-df10-4794-85c2-fce0afc2ddea;0;1;0;0;0;0;2025-10-18 22:32:44.530;2025-10-18 22:32:44.530
89f07136-e859-4b63-a36b-c674d5860e90;0;1;0;0;0;55;2025-07-07 12:28:17.997;2025-07-11 12:42:37.837
8a0c074c-45c6-4515-a3aa-cbe9baa26e6b;0;1;0;0;0;128;2025-12-08 13:24:13.835;2025-12-17 13:33:06.468
8a106d07-1a24-47d2-9d4f-b8418d874f05;0;0;0;0;0;424;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8a15d698-8e1f-460e-925a-e28cbad7eb81;0;1;0;0;0;0;2025-11-10 18:07:56.731;2025-11-10 18:07:56.731
8a3a8765-8223-4646-b89f-5e9ba1e094a8;0;1;0;0;0;72;2025-02-10 13:01:06.362;2025-09-29 13:46:45.448
8a3ec73b-438b-433c-87f9-00617f610eb7;0;0;0;0;0;151;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8a4cd9da-9640-4049-b003-2241cbc91d38;0;1;0;0;0;50;2025-08-29 12:07:58.955;2025-08-29 12:08:05.591
8a5032a2-4355-43f8-a655-20e3fcc16a4a;0;0;0;0;0;1;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8a556b44-ac42-4d62-9394-f976769ab0f4;0;1;0;0;0;0;2025-12-20 17:41:31.908;2025-12-20 17:41:31.908
8a57cbe6-39c0-4bd5-8b83-b05d8b3aa53f;0;1;0;0;0;0;2025-12-17 22:34:12.573;2025-12-17 22:34:12.573
8a647d47-b722-469f-949d-6b628bdda823;0;1;0;0;0;0;2025-08-18 20:50:57.571;2025-08-18 20:50:57.571
8a6d27ef-7fd0-4b04-affb-c78c40c18e55;0;1;0;0;0;251;2024-02-01 00:00:00.000;2025-10-28 12:12:28.794
8a948e7d-94e5-4f30-9e14-b3e2c064cf44;0;1;0;0;0;0;2025-08-20 17:09:37.009;2025-08-20 17:09:37.009
8a9bc069-6723-4ad4-bc92-5467781eb984;0;1;0;0;0;0;2025-09-30 11:56:01.840;2025-09-30 11:56:01.840
8aa31310-f419-4680-a3c7-15639ab63ef0;0;1;0;0;0;642;2025-08-25 12:23:47.780;2025-09-05 12:28:20.682
8ab25700-f3a5-4837-b061-2d0efa7893b8;0;0;0;0;0;56;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8abaa61c-88c1-41b4-8519-5806a4a49642;0;1;0;0;0;103;2025-04-24 11:35:01.939;2025-04-29 11:44:48.886
8ac85257-e0f7-42c3-b5ee-dd9d0aa40cfb;0;0;0;0;0;153;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8ad464d3-551c-4af1-beec-c5e19061e127;0;1;0;0;0;1093;2024-12-05 13:22:15.821;2025-04-24 12:45:09.432
8ad4f6e9-723a-4217-b880-848fbb28ed3e;0;1;0;0;0;50;2025-08-25 12:29:08.833;2025-08-25 12:29:16.028
8ad7aa7a-3e7e-4532-98a8-647955af37d4;0;1;0;0;0;0;2025-07-17 22:45:20.339;2025-07-17 22:45:20.339
8afac96b-4882-49b2-bea2-9d9819ca71af;0;1;0;0;0;769;2025-02-10 11:13:35.967;2025-03-24 11:26:14.732
8b0ac3b6-b4da-4198-8d1d-9fd4c34564a8;0;1;0;0;0;0;2025-09-19 13:07:37.155;2025-09-19 13:07:37.155
8b0eabc3-b707-4e03-bb1e-da56a4f0d760;0;1;0;0;0;469;2025-09-18 19:13:33.460;2025-11-07 12:03:42.418
8b131656-d1fe-40bb-9a0d-961c4c735c3a;0;0;0;0;0;201;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8b1bc38d-0789-4ea0-adda-74e32d56e114;0;1;0;0;0;0;2025-08-25 12:23:44.647;2025-08-25 12:23:44.647
8b39c55c-9b84-4fb7-b7c4-7324cf780002;0;0;0;0;0;128;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8b3a9b20-710a-4a61-b720-36ef6204ab7f;0;1;0;0;0;53;2025-04-24 12:26:31.517;2025-04-24 12:27:52.240
8b3dc4d2-d9e2-4e48-977c-c779fd14e446;0;1;0;0;0;1562;2025-06-17 03:23:49.215;2025-08-11 12:09:52.203
8b4894c5-f86e-465e-9f6b-4f51c09ce216;0;1;0;0;0;156;2024-12-11 11:51:51.951;2025-01-20 18:36:59.800
8b527b3a-169e-4f98-a382-75640c0a3882;0;1;0;0;0;57;2025-07-07 12:01:56.616;2025-07-07 12:25:52.713
8b538fcf-1d29-41df-82f4-d04372b83306;0;1;0;0;0;50;2025-02-10 11:49:03.822;2025-02-10 11:49:13.878
8b782e5d-f104-4e58-8254-fc24551708d5;0;0;0;0;0;56;2024-12-03 12:38:33.060;2024-12-03 12:38:33.060
8b7fa7ca-c541-4c97-b06f-a06b2368a1ea;0;1;0;0;0;2703;2024-02-01 00:00:00.000;2025-12-19 12:46:25.636
8ba0952c-973e-4f4f-b88e-605ad09ebd04;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8baf356b-327f-49fd-8dda-f56d374dc18d;0;1;0;0;0;363;2025-08-25 12:41:47.366;2025-08-29 14:47:01.092
8bbc2be5-33ae-4ddc-904f-1af964c7a280;0;1;0;0;0;0;2025-11-12 12:31:03.986;2025-11-12 12:31:03.986
8bc356ab-e766-4f24-a452-0df38cb770f2;0;1;0;0;0;0;2025-10-17 15:31:36.995;2025-10-17 15:31:36.995
8bcb5f85-5636-497b-acc9-a44eb19b35ff;0;0;0;0;0;207;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8bd4edd4-5b03-4eb1-a513-aab4a716f033;0;1;0;0;0;160;2024-11-06 12:16:56.390;2025-01-08 13:03:03.041
8be23d7c-d205-43db-b51c-a4e70bf2f165;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8bf1e8ae-36d9-4042-ad18-19c2f0b3f937;0;1;0;0;0;50;2025-01-22 13:12:18.394;2025-01-22 13:12:21.771
8c0013e5-2fdb-41fa-b22d-997e4ef0c422;0;1;0;0;0;1;2025-01-27 11:53:27.261;2025-01-27 11:55:52.460
8c0212c7-9c9b-42ea-ade3-a81bfe8692af;0;1;0;0;0;0;2025-08-05 19:14:01.624;2025-08-05 19:14:01.624
8c17e0b6-9dcc-4574-81d0-ec1641f1b735;0;1;0;0;0;6679;2025-02-07 11:44:39.969;2025-12-19 12:11:01.828
8c454ccf-77d3-4289-b9db-b598703a89b2;0;0;0;0;0;201;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8c55d9c0-f45b-4df2-9c2c-752eec6b334a;0;1;0;0;0;50;2025-08-25 12:23:08.105;2025-08-25 12:23:17.340
8c5dd872-4611-47dc-bb54-37302bcfe125;0;1;0;0;0;773;2025-08-25 12:23:41.571;2025-09-23 12:32:56.876
8c693d7b-7075-4e82-862d-2169a3ad9b34;0;1;0;0;0;3866;2025-01-07 12:54:11.576;2025-11-17 12:10:00.130
8c769d2c-e758-421c-8401-0b0d9ec3ec99;0;1;0;0;0;0;2025-09-08 16:48:21.296;2025-09-08 16:48:21.296
8c78b41b-6957-412b-a21b-d91ef32c71f8;0;1;0;0;0;50;2025-08-25 13:35:22.987;2025-08-25 13:35:47.725
8c87b3b4-eeb9-49a4-91e6-c4d429d40d4c;0;1;0;0;0;109;2025-08-25 13:35:22.941;2025-08-27 14:00:22.971
8c946b88-ca6d-4897-a643-52865034b54d;0;1;0;0;0;729;2025-01-27 11:27:32.095;2025-05-15 12:45:42.555
8c955084-f7ef-4935-acda-c92de574b6a7;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8ca1aa84-5ffc-412a-b361-e6d481457b3c;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8ca5dfa6-5365-4f81-a2cf-839531fb0b02;0;1;0;0;0;0;2025-12-10 22:48:09.972;2025-12-10 22:48:09.972
8ca7f8ec-4bf0-43ad-ab09-5af92eb9326c;0;1;0;0;0;50;2025-08-27 11:52:44.970;2025-08-27 11:52:50.178
8cab4678-1a00-4a90-88b2-4e2f9b70ccb0;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8cb3e08d-a9f2-4094-8c18-e8a372cfccdf;0;1;0;0;0;521;2024-02-01 00:00:00.000;2025-10-16 14:38:08.431
8cb9a750-e03b-4eb9-aafd-ea9314e756df;0;0;0;0;0;584;2025-01-03 13:21:14.860;2025-11-25 12:44:15.268
8ccb0d68-3199-412f-be40-e6285c105ed0;0;1;0;0;0;0;2025-08-25 13:11:16.941;2025-08-25 13:11:16.941
8cf8e162-bcf1-4a68-9ea5-44ec75484734;0;1;0;0;0;1983;2025-02-04 12:36:04.804;2025-09-08 12:26:36.897
8d071320-222b-416b-b6d6-e1cba8ae075e;0;1;0;0;0;7;2025-02-10 11:08:55.043;2025-02-10 12:54:44.847
8d55899f-e3b7-460a-90dd-84ce528e7cf3;0;1;0;0;0;50;2025-10-09 22:29:50.817;2025-10-09 22:29:57.168
8d58681b-eb32-451b-b03f-f14ef0834c3b;0;1;0;0;0;121;2025-09-19 12:52:01.490;2025-12-11 12:40:19.867
8d5fb78d-b2ce-4e5e-9aea-38d75dc94172;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8d7d0bb0-1cd7-43f4-9baa-ace006db9602;0;1;0;0;0;108;2024-12-12 12:11:41.634;2025-03-21 12:20:06.332
8d85fea0-bda8-4636-9bb7-1c0cad050d87;0;1;0;0;0;0;2025-08-28 20:08:25.507;2025-08-28 20:08:25.507
8d86f053-91ab-44ed-aeb8-74cad60760b8;0;1;0;0;0;662;2025-02-14 11:53:02.498;2025-05-22 13:26:07.550
8d97886e-e5da-41cc-a189-989742adb2ca;0;1;0;0;0;251;2025-01-16 12:12:29.708;2025-01-16 12:12:29.708
8d9cea56-5180-4815-a832-5ada2b512a17;0;0;0;0;0;931;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8da0d0ad-3ff4-4bbe-aa13-7f629d51c3fb;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8da747b7-a57a-44df-ac8a-bd70c23c5499;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8db172cb-2500-45b8-af2e-170bf671bb37;0;1;0;0;0;102;2025-03-25 11:50:02.193;2025-03-27 13:03:17.998
8db8b871-3001-47fb-80f1-673f26974538;0;1;0;0;0;51;2025-09-29 13:24:37.942;2025-09-29 13:44:11.385
8dcf976c-c817-485f-97ee-c0bbd9fd657d;0;0;0;0;0;54;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8dd0b6f2-fa22-4e27-a9b3-c4b2503aeea2;0;1;0;0;0;51;2025-04-23 11:37:23.259;2025-04-23 11:47:11.170
8dd6a60f-95bd-4cf2-8d0b-70f583b30745;0;1;0;0;0;158;2025-02-06 12:31:56.628;2025-04-24 13:01:23.202
8dd6d27a-9351-4ce4-ad7a-59fac09846a1;0;1;0;0;0;4945;2025-08-25 12:18:38.026;2025-11-13 12:15:34.297
8df350ac-c6c8-494d-a042-d67198792a3b;0;1;0;0;0;0;2025-10-13 13:16:23.613;2025-10-13 13:16:23.613
8e055261-647e-4dba-87b2-2de4a76ac0c7;0;1;0;0;0;161;2025-08-25 12:24:13.464;2025-08-29 12:44:13.752
8e1a886c-59a3-4c8d-bf52-4e42805e818a;0;1;0;0;0;0;2025-11-30 20:13:16.799;2025-11-30 20:13:16.799
8e1dd58e-c030-4a73-9cf4-7e10e97dc2dc;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8e2fe4ef-708c-44b8-8477-d2efdbdcb7f7;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8e441868-82c3-4444-ac86-8e994250b26b;0;1;0;0;0;0;2025-10-26 20:56:42.108;2025-10-26 20:56:42.108
8e617b9d-8bfe-49bd-b73f-189fd1f39718;0;1;0;0;0;0;2025-06-18 14:48:56.981;2025-06-18 14:48:56.981
8e67a4db-bf88-43d6-b42b-f49d1eed41f8;0;0;0;0;0;238;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
8e7a0855-bc1a-48af-aa1d-da7e4b64a8e3;0;1;0;0;0;0;2025-10-10 11:42:59.461;2025-10-10 11:42:59.461
