scheduled	actual	delay	is_late	day_name
2023-08-07 08:30:00	2023-08-07 08:33:00	0 days 00:03:00	False	Mon
2023-02-05 15:28:00	2023-02-05 15:27:00	-1 days +23:59:00	False	Sun
2023-02-26 22:50:00	2023-02-26 22:49:00	-1 days +23:59:00	False	Sun
2023-10-09 20:56:00	2023-10-09 21:27:00	0 days 00:31:00	True	Mon
2023-10-30 16:46:00	2023-10-30 16:35:00	-1 days +23:49:00	False	Mon
2023-05-29 22:44:00	2023-05-29 22:43:00	-1 days +23:59:00	False	Mon
2023-04-29 12:51:00	2023-04-29 13:33:00	0 days 00:42:00	True	Sat
2023-12-09 22:10:00	2023-12-09 21:51:00	-1 days +23:41:00	False	Sat
2023-07-09 13:26:00	2023-07-09 13:39:00	0 days 00:13:00	False	Sun
2023-04-24 08:10:00	2023-04-24 08:07:00	-1 days +23:57:00	False	Mon
2023-08-28 20:44:00	2023-08-28 21:24:00	0 days 00:40:00	True	Mon
2023-12-03 19:55:00	2023-12-03 19:53:00	-1 days +23:58:00	False	Sun
2023-05-15 12:43:00	2023-05-15 12:42:00	-1 days +23:59:00	False	Mon
2023-08-03 12:40:00	2023-08-03 12:37:00	-1 days +23:57:00	False	Thu
2023-02-23 11:00:00	2023-02-23 10:57:00	-1 days +23:57:00	False	Thu
2023-08-21 12:25:00	2023-08-21 12:23:00	-1 days +23:58:00	False	Mon
2023-12-27 13:25:00	2023-12-27 13:51:00	0 days 00:26:00	True	Wed
2023-12-29 13:40:00	2023-12-29 13:39:00	-1 days +23:59:00	False	Fri
2023-11-01 09:45:00	2023-11-01 09:41:00	-1 days +23:56:00	False	Wed
2023-08-10 15:25:00	2023-08-10 16:29:00	0 days 01:04:00	True	Thu
2023-05-18 15:20:00	2023-05-18 15:18:00	-1 days +23:58:00	False	Thu
2023-03-29 16:30:00	2023-03-29 16:32:00	0 days 00:02:00	False	Wed
2023-11-16 17:45:00	2023-11-16 17:45:00	0 days 00:00:00	False	Thu
2023-10-26 17:45:00	2023-10-26 17:39:00	-1 days +23:54:00	False	Thu
2023-12-20 08:34:00	2023-12-20 08:43:00	0 days 00:09:00	False	Wed
2023-04-28 17:55:00	2023-04-28 18:12:00	0 days 00:17:00	True	Fri
2023-10-02 22:45:00	2023-10-02 22:44:00	-1 days +23:59:00	False	Mon
2023-06-08 15:50:00	2023-06-08 15:51:00	0 days 00:01:00	False	Thu
2023-02-23 10:20:00	2023-02-23 10:16:00	-1 days +23:56:00	False	Thu
2023-09-30 18:05:00	2023-09-30 18:11:00	0 days 00:06:00	False	Sat
2023-12-27 22:30:00	2023-12-27 22:26:00	-1 days +23:56:00	False	Wed
2023-02-27 18:49:00	2023-02-27 18:49:00	0 days 00:00:00	False	Mon
2023-12-16 18:15:00	2023-12-16 18:14:00	-1 days +23:59:00	False	Sat
2023-03-07 10:10:00	2023-03-07 10:06:00	-1 days +23:56:00	False	Tue
2023-02-04 14:50:00	2023-02-04 15:55:00	0 days 01:05:00	True	Sat
2023-05-28 08:40:00	2023-05-28 08:39:00	-1 days +23:59:00	False	Sun
2023-09-08 19:40:00	2023-09-08 21:05:00	0 days 01:25:00	True	Fri
2023-10-12 15:27:00	2023-10-12 15:24:00	-1 days +23:57:00	False	Thu
2023-03-02 21:05:00	2023-03-02 21:01:00	-1 days +23:56:00	False	Thu
2023-09-06 22:54:00	2023-09-06 22:49:00	-1 days +23:55:00	False	Wed
2023-07-19 06:20:00	2023-07-19 06:18:00	-1 days +23:58:00	False	Wed
2023-01-13 18:16:00	2023-01-13 18:08:00	-1 days +23:52:00	False	Fri
2023-01-29 13:15:00	2023-01-29 13:14:00	-1 days +23:59:00	False	Sun
2023-08-03 10:20:00	2023-08-03 10:16:00	-1 days +23:56:00	False	Thu
2023-09-03 12:59:00	2023-09-03 12:53:00	-1 days +23:54:00	False	Sun
2023-03-16 16:36:00	2023-03-16 16:50:00	0 days 00:14:00	False	Thu
2023-05-10 19:59:00	2023-05-10 19:49:00	-1 days +23:50:00	False	Wed
2023-08-19 21:00:00	2023-08-19 21:09:00	0 days 00:09:00	False	Sat
2023-06-23 10:00:00	2023-06-23 10:42:00	0 days 00:42:00	True	Fri
2023-06-18 21:20:00	2023-06-18 21:24:00	0 days 00:04:00	False	Sun
2023-12-30 09:25:00	2023-12-30 09:21:00	-1 days +23:56:00	False	Sat
2023-03-02 15:38:00	2023-03-02 15:32:00	-1 days +23:54:00	False	Thu
2023-04-13 22:55:00	2023-04-13 22:47:00	-1 days +23:52:00	False	Thu
2023-01-15 21:35:00	2023-01-15 22:25:00	0 days 00:50:00	True	Sun
2023-07-29 11:00:00	2023-07-29 11:40:00	0 days 00:40:00	True	Sat
2023-03-20 20:45:00	2023-03-20 20:42:00	-1 days +23:57:00	False	Mon
2023-08-03 11:05:00	2023-08-03 11:00:00	-1 days +23:55:00	False	Thu
2023-11-24 11:20:00	2023-11-24 11:21:00	0 days 00:01:00	False	Fri
2023-11-25 11:05:00	2023-11-25 10:57:00	-1 days +23:52:00	False	Sat
2023-10-05 15:25:00	2023-10-05 15:21:00	-1 days +23:56:00	False	Thu
2023-10-13 06:00:00	2023-10-13 06:08:00	0 days 00:08:00	False	Fri
2023-04-03 18:56:00	2023-04-03 19:31:00	0 days 00:35:00	True	Mon
2023-02-08 08:24:00	2023-02-08 08:20:00	-1 days +23:56:00	False	Wed
2023-09-21 07:15:00	2023-09-21 07:42:00	0 days 00:27:00	True	Thu
2023-05-29 11:10:00	2023-05-29 11:04:00	-1 days +23:54:00	False	Mon
2023-11-07 14:18:00	2023-11-07 14:14:00	-1 days +23:56:00	False	Tue
2023-09-24 17:49:00	2023-09-24 17:45:00	-1 days +23:56:00	False	Sun
2023-12-29 12:10:00	2023-12-29 12:02:00	-1 days +23:52:00	False	Fri
2023-10-24 19:04:00	2023-10-24 18:54:00	-1 days +23:50:00	False	Tue
2023-12-21 22:45:00	2023-12-21 23:21:00	0 days 00:36:00	True	Thu
2023-02-27 22:59:00	2023-02-27 22:45:00	-1 days +23:46:00	False	Mon
2023-09-30 11:15:00	2023-09-30 11:36:00	0 days 00:21:00	True	Sat
2023-12-30 21:21:00	2023-12-30 21:18:00	-1 days +23:57:00	False	Sat
2023-11-26 08:40:00	2023-11-26 08:55:00	0 days 00:15:00	False	Sun
2023-12-19 09:15:00	2023-12-19 09:11:00	-1 days +23:56:00	False	Tue
2023-06-30 20:00:00	2023-06-30 21:03:00	0 days 01:03:00	True	Fri
2023-04-29 11:00:00	2023-04-29 10:59:00	-1 days +23:59:00	False	Sat
2023-12-12 10:00:00	2023-12-12 10:08:00	0 days 00:08:00	False	Tue
2023-06-18 11:05:00	2023-06-18 11:04:00	-1 days +23:59:00	False	Sun
2023-04-09 12:24:00	2023-04-09 12:15:00	-1 days +23:51:00	False	Sun
2023-12-30 09:00:00	2023-12-30 08:55:00	-1 days +23:55:00	False	Sat
2023-05-30 08:10:00	2023-05-30 08:09:00	-1 days +23:59:00	False	Tue
2023-08-16 10:05:00	2023-08-16 10:01:00	-1 days +23:56:00	False	Wed
2023-03-16 21:20:00	2023-03-16 21:20:00	0 days 00:00:00	False	Thu
2023-07-28 13:47:00	2023-07-28 13:46:00	-1 days +23:59:00	False	Fri
2023-02-20 20:45:00	2023-02-20 20:58:00	0 days 00:13:00	False	Mon
2023-09-04 14:30:00	2023-09-04 14:40:00	0 days 00:10:00	False	Mon
2023-04-23 14:52:00	2023-04-23 14:48:00	-1 days +23:56:00	False	Sun
2023-02-18 10:20:00	2023-02-18 10:17:00	-1 days +23:57:00	False	Sat
2023-11-02 11:27:00	2023-11-02 11:23:00	-1 days +23:56:00	False	Thu
2023-03-06 12:25:00	2023-03-06 12:29:00	0 days 00:04:00	False	Mon
2023-03-05 08:04:00	2023-03-05 08:01:00	-1 days +23:57:00	False	Sun
2023-10-04 12:46:00	2023-10-04 12:45:00	-1 days +23:59:00	False	Wed
2023-04-30 06:55:00	2023-04-30 06:45:00	-1 days +23:50:00	False	Sun
2023-03-07 09:40:00	2023-03-07 09:39:00	-1 days +23:59:00	False	Tue
2023-07-20 08:07:00	2023-07-20 08:00:00	-1 days +23:53:00	False	Thu
2023-10-04 22:41:00	2023-10-04 22:40:00	-1 days +23:59:00	False	Wed
2023-02-07 14:29:00	2023-02-07 14:24:00	-1 days +23:55:00	False	Tue
2023-10-03 19:48:00	2023-10-03 19:39:00	-1 days +23:51:00	False	Tue
2023-03-11 13:40:00	2023-03-11 13:40:00	0 days 00:00:00	False	Sat
2023-04-16 19:40:00	2023-04-16 19:53:00	0 days 00:13:00	False	Sun
2023-01-20 17:17:00	2023-01-20 17:14:00	-1 days +23:57:00	False	Fri
2023-10-10 17:35:00	2023-10-10 17:30:00	-1 days +23:55:00	False	Tue
2023-08-01 14:34:00	2023-08-01 14:25:00	-1 days +23:51:00	False	Tue
2023-01-15 21:13:00	2023-01-15 21:15:00	0 days 00:02:00	False	Sun
2023-09-18 08:34:00	2023-09-18 08:34:00	0 days 00:00:00	False	Mon
2023-08-09 18:30:00	2023-08-09 18:28:00	-1 days +23:58:00	False	Wed
2023-09-29 15:15:00	2023-09-29 15:11:00	-1 days +23:56:00	False	Fri
2023-09-19 15:38:00	2023-09-19 15:36:00	-1 days +23:58:00	False	Tue
2023-03-31 08:35:00	2023-03-31 08:39:00	0 days 00:04:00	False	Fri
2023-07-23 11:00:00	2023-07-23 10:55:00	-1 days +23:55:00	False	Sun
2023-12-23 11:05:00	2023-12-23 11:04:00	-1 days +23:59:00	False	Sat
2023-08-10 23:59:00	2023-08-10 23:58:00	-1 days +23:59:00	False	Thu
2023-08-08 14:26:00	2023-08-08 14:21:00	-1 days +23:55:00	False	Tue
2023-02-19 20:58:00	2023-02-19 20:58:00	0 days 00:00:00	False	Sun
2023-09-20 16:52:00	2023-09-20 20:19:00	0 days 03:27:00	True	Wed
2023-11-14 19:59:00	2023-11-14 20:16:00	0 days 00:17:00	True	Tue
2023-05-15 22:51:00	2023-05-15 22:44:00	-1 days +23:53:00	False	Mon
2023-12-26 19:54:00	2023-12-26 19:54:00	0 days 00:00:00	False	Tue
2023-12-07 23:00:00	2023-12-07 22:55:00	-1 days +23:55:00	False	Thu
2023-03-04 18:35:00	2023-03-04 19:27:00	0 days 00:52:00	True	Sat
2023-02-18 08:10:00	2023-02-18 08:08:00	-1 days +23:58:00	False	Sat
2023-06-26 20:30:00	2023-06-26 20:27:00	-1 days +23:57:00	False	Mon
2023-05-25 08:30:00	2023-05-25 08:31:00	0 days 00:01:00	False	Thu
2023-09-30 07:05:00	2023-09-30 07:01:00	-1 days +23:56:00	False	Sat
2023-05-17 11:05:00	2023-05-17 10:54:00	-1 days +23:49:00	False	Wed
2023-01-07 13:59:00	2023-01-07 13:55:00	-1 days +23:56:00	False	Sat
2023-10-13 21:35:00	2023-10-13 22:04:00	0 days 00:29:00	True	Fri
2023-07-03 19:45:00	2023-07-03 19:48:00	0 days 00:03:00	False	Mon
2023-11-20 22:30:00	2023-11-20 22:35:00	0 days 00:05:00	False	Mon
2023-06-05 18:25:00	2023-06-05 18:21:00	-1 days +23:56:00	False	Mon
2023-01-27 07:20:00	2023-01-27 07:22:00	0 days 00:02:00	False	Fri
2023-05-21 20:25:00	2023-05-21 20:47:00	0 days 00:22:00	True	Sun
2023-05-24 22:55:00	2023-05-25 00:13:00	0 days 01:18:00	True	Thu
2023-12-10 15:43:00	2023-12-10 15:40:00	-1 days +23:57:00	False	Sun
2023-01-29 16:13:00	2023-01-29 18:27:00	0 days 02:14:00	True	Sun
2023-08-03 21:40:00	2023-08-03 21:39:00	-1 days +23:59:00	False	Thu
2023-10-15 18:00:00	2023-10-15 17:49:00	-1 days +23:49:00	False	Sun
2023-04-27 20:50:00	2023-04-27 20:54:00	0 days 00:04:00	False	Thu
2023-04-28 12:32:00	2023-04-28 12:27:00	-1 days +23:55:00	False	Fri
2023-01-22 08:59:00	2023-01-22 08:59:00	0 days 00:00:00	False	Sun
2023-05-22 10:31:00	2023-05-22 10:25:00	-1 days +23:54:00	False	Mon
2023-11-21 16:19:00	2023-11-21 18:55:00	0 days 02:36:00	True	Tue
2023-07-31 13:43:00	2023-07-31 13:52:00	0 days 00:09:00	False	Mon
2023-08-28 13:57:00	2023-08-28 13:54:00	-1 days +23:57:00	False	Mon
2023-02-12 08:10:00	2023-02-12 08:09:00	-1 days +23:59:00	False	Sun
2023-08-01 08:55:00	2023-08-01 09:06:00	0 days 00:11:00	False	Tue
2023-01-08 12:15:00	2023-01-08 12:14:00	-1 days +23:59:00	False	Sun
2023-08-28 20:31:00	2023-08-28 21:41:00	0 days 01:10:00	True	Mon
2023-12-14 12:23:00	2023-12-14 12:25:00	0 days 00:02:00	False	Thu
2023-07-21 18:30:00	2023-07-21 18:38:00	0 days 00:08:00	False	Fri
2023-09-20 22:55:00	2023-09-20 22:51:00	-1 days +23:56:00	False	Wed
2023-01-30 12:15:00	2023-01-30 12:10:00	-1 days +23:55:00	False	Mon
2023-10-27 18:15:00	2023-10-27 18:16:00	0 days 00:01:00	False	Fri
2023-05-02 07:00:00	2023-05-02 06:58:00	-1 days +23:58:00	False	Tue
2023-02-01 11:30:00	2023-02-01 11:25:00	-1 days +23:55:00	False	Wed
2023-07-09 14:29:00	2023-07-09 15:20:00	0 days 00:51:00	True	Sun
2023-12-16 07:38:00	2023-12-16 07:37:00	-1 days +23:59:00	False	Sat
2023-05-19 16:55:00	2023-05-19 19:11:00	0 days 02:16:00	True	Fri
2023-09-30 15:15:00	2023-09-30 15:06:00	-1 days +23:51:00	False	Sat
2023-11-02 12:29:00	2023-11-02 12:26:00	-1 days +23:57:00	False	Thu
2023-10-01 16:10:00	2023-10-01 17:32:00	0 days 01:22:00	True	Sun
2023-02-27 12:35:00	2023-02-27 12:32:00	-1 days +23:57:00	False	Mon
2023-01-16 09:11:00	2023-01-16 09:15:00	0 days 00:04:00	False	Mon
2023-06-19 17:40:00	2023-06-19 20:36:00	0 days 02:56:00	True	Mon
2023-01-12 10:15:00	2023-01-12 10:52:00	0 days 00:37:00	True	Thu
2023-01-31 21:37:00	2023-01-31 21:34:00	-1 days +23:57:00	False	Tue
2023-04-05 08:35:00	2023-04-05 08:33:00	-1 days +23:58:00	False	Wed
2023-08-02 20:25:00	2023-08-02 20:22:00	-1 days +23:57:00	False	Wed
2023-01-01 22:35:00	2023-01-01 22:35:00	0 days 00:00:00	False	Sun
2023-03-05 22:46:00	2023-03-05 23:04:00	0 days 00:18:00	True	Sun
2023-08-01 07:00:00	2023-08-01 06:53:00	-1 days +23:53:00	False	Tue
2023-07-01 23:00:00	2023-07-01 23:59:00	0 days 00:59:00	True	Sat
2023-03-01 10:39:00	2023-03-01 10:51:00	0 days 00:12:00	False	Wed
2023-01-11 14:02:00	2023-01-11 14:26:00	0 days 00:24:00	True	Wed
2023-10-19 11:45:00	2023-10-19 11:44:00	-1 days +23:59:00	False	Thu
2023-08-25 16:47:00	2023-08-25 17:12:00	0 days 00:25:00	True	Fri
2023-02-20 15:59:00	2023-02-20 15:54:00	-1 days +23:55:00	False	Mon
2023-01-03 16:35:00	2023-01-03 22:17:00	0 days 05:42:00	True	Tue
2023-09-15 15:55:00	2023-09-15 15:57:00	0 days 00:02:00	False	Fri
2023-01-05 18:59:00	2023-01-05 18:57:00	-1 days +23:58:00	False	Thu
2023-07-16 11:10:00	2023-07-16 11:04:00	-1 days +23:54:00	False	Sun
2023-07-24 12:50:00	2023-07-24 12:46:00	-1 days +23:56:00	False	Mon
2023-07-25 08:20:00	2023-07-25 08:16:00	-1 days +23:56:00	False	Tue
2023-06-06 19:54:00	2023-06-06 19:49:00	-1 days +23:55:00	False	Tue
2023-03-30 11:05:00	2023-03-30 11:00:00	-1 days +23:55:00	False	Thu
2023-11-03 20:15:00	2023-11-03 20:14:00	-1 days +23:59:00	False	Fri
2023-11-17 17:29:00	2023-11-17 17:31:00	0 days 00:02:00	False	Fri
2023-03-08 19:25:00	2023-03-08 19:42:00	0 days 00:17:00	True	Wed
2023-06-03 09:05:00	2023-06-03 09:04:00	-1 days +23:59:00	False	Sat
2023-12-28 17:06:00	2023-12-28 17:01:00	-1 days +23:55:00	False	Thu
2023-09-21 13:44:00	2023-09-21 13:40:00	-1 days +23:56:00	False	Thu
2023-10-01 19:20:00	2023-10-01 19:13:00	-1 days +23:53:00	False	Sun
2023-07-25 09:30:00	2023-07-25 09:30:00	0 days 00:00:00	False	Tue
2023-06-15 08:25:00	2023-06-15 08:24:00	-1 days +23:59:00	False	Thu
2023-05-08 17:35:00	2023-05-08 17:39:00	0 days 00:04:00	False	Mon
2023-03-31 08:00:00	2023-03-31 07:55:00	-1 days +23:55:00	False	Fri
2023-06-25 20:10:00	2023-06-25 20:46:00	0 days 00:36:00	True	Sun
2023-01-30 08:10:00	2023-01-30 08:29:00	0 days 00:19:00	True	Mon
2023-04-18 06:05:00	2023-04-18 06:04:00	-1 days +23:59:00	False	Tue
2023-05-15 12:36:00	2023-05-15 12:32:00	-1 days +23:56:00	False	Mon
2023-08-21 19:59:00	2023-08-21 19:55:00	-1 days +23:56:00	False	Mon
2023-11-13 23:49:00	2023-11-13 23:46:00	-1 days +23:57:00	False	Mon
2023-05-22 23:23:00	2023-05-22 23:21:00	-1 days +23:58:00	False	Mon
2023-07-14 20:04:00	2023-07-14 21:05:00	0 days 01:01:00	True	Fri
2023-04-28 16:37:00	2023-04-28 16:32:00	-1 days +23:55:00	False	Fri
2023-02-01 23:10:00	2023-02-02 00:02:00	0 days 00:52:00	True	Thu
2023-07-15 07:10:00	2023-07-15 07:17:00	0 days 00:07:00	False	Sat
2023-01-17 07:35:00	2023-01-17 07:32:00	-1 days +23:57:00	False	Tue
2023-09-14 17:55:00	2023-09-14 17:56:00	0 days 00:01:00	False	Thu
2023-09-15 10:12:00	2023-09-15 10:11:00	-1 days +23:59:00	False	Fri
2023-04-07 15:24:00	2023-04-07 15:21:00	-1 days +23:57:00	False	Fri
2023-03-04 22:25:00	2023-03-04 22:22:00	-1 days +23:57:00	False	Sat
2023-11-03 14:15:00	2023-11-03 14:10:00	-1 days +23:55:00	False	Fri
2023-05-23 22:05:00	2023-05-24 00:07:00	0 days 02:02:00	True	Wed
2023-09-12 17:59:00	2023-09-12 17:58:00	-1 days +23:59:00	False	Tue
2023-04-18 20:39:00	2023-04-18 20:32:00	-1 days +23:53:00	False	Tue
2023-03-21 12:15:00	2023-03-21 12:22:00	0 days 00:07:00	False	Tue
2023-09-01 20:50:00	2023-09-01 20:46:00	-1 days +23:56:00	False	Fri
2023-10-09 15:00:00	2023-10-09 15:00:00	0 days 00:00:00	False	Mon
2023-04-16 10:30:00	2023-04-16 10:29:00	-1 days +23:59:00	False	Sun
2023-06-15 14:55:00	2023-06-15 15:54:00	0 days 00:59:00	True	Thu
2023-06-11 16:44:00	2023-06-11 16:43:00	-1 days +23:59:00	False	Sun
2023-04-30 17:40:00	2023-04-30 17:38:00	-1 days +23:58:00	False	Sun
2023-11-12 08:55:00	2023-11-12 08:52:00	-1 days +23:57:00	False	Sun
2023-09-16 12:25:00	2023-09-16 12:22:00	-1 days +23:57:00	False	Sat
2023-08-06 23:42:00	2023-08-07 01:52:00	0 days 02:10:00	True	Mon
2023-01-09 11:40:00	2023-01-09 11:40:00	0 days 00:00:00	False	Mon
2023-12-13 10:25:00	2023-12-13 10:23:00	-1 days +23:58:00	False	Wed
2023-06-04 13:26:00	2023-06-04 13:23:00	-1 days +23:57:00	False	Sun
2023-12-11 22:43:00	2023-12-11 22:33:00	-1 days +23:50:00	False	Mon
2023-02-12 10:20:00	2023-02-12 10:18:00	-1 days +23:58:00	False	Sun
2023-07-23 22:25:00	2023-07-23 22:30:00	0 days 00:05:00	False	Sun
2023-06-11 15:20:00	2023-06-11 15:55:00	0 days 00:35:00	True	Sun
2023-10-01 11:35:00	2023-10-01 11:32:00	-1 days +23:57:00	False	Sun
2023-07-12 07:06:00	2023-07-12 07:03:00	-1 days +23:57:00	False	Wed
2023-05-26 16:45:00	2023-05-26 17:07:00	0 days 00:22:00	True	Fri
2023-08-07 19:45:00	2023-08-07 22:59:00	0 days 03:14:00	True	Mon
2023-04-15 17:40:00	2023-04-15 19:03:00	0 days 01:23:00	True	Sat
2023-07-24 16:44:00	2023-07-24 17:07:00	0 days 00:23:00	True	Mon
2023-04-18 15:30:00	2023-04-18 15:44:00	0 days 00:14:00	False	Tue
2023-10-27 13:42:00	2023-10-27 13:38:00	-1 days +23:56:00	False	Fri
2023-06-29 21:42:00	2023-06-29 21:41:00	-1 days +23:59:00	False	Thu
2023-03-02 20:54:00	2023-03-02 20:54:00	0 days 00:00:00	False	Thu
2023-01-01 22:25:00	2023-01-02 00:01:00	0 days 01:36:00	True	Mon
2023-01-22 09:30:00	2023-01-22 09:21:00	-1 days +23:51:00	False	Sun
2023-11-21 22:45:00	2023-11-21 22:44:00	-1 days +23:59:00	False	Tue
2023-08-26 06:23:00	2023-08-26 06:45:00	0 days 00:22:00	True	Sat
2023-04-04 19:40:00	2023-04-04 19:39:00	-1 days +23:59:00	False	Tue
2023-11-14 10:05:00	2023-11-14 10:01:00	-1 days +23:56:00	False	Tue
2023-10-02 13:53:00	2023-10-02 13:51:00	-1 days +23:58:00	False	Mon
2023-11-05 20:10:00	2023-11-05 20:05:00	-1 days +23:55:00	False	Sun
2023-05-04 08:10:00	2023-05-04 08:10:00	0 days 00:00:00	False	Thu
2023-02-25 14:21:00	2023-02-25 14:18:00	-1 days +23:57:00	False	Sat
2023-11-16 09:40:00	2023-11-16 09:43:00	0 days 00:03:00	False	Thu
2023-07-29 07:00:00	2023-07-29 07:00:00	0 days 00:00:00	False	Sat
2023-04-20 14:56:00	2023-04-20 14:52:00	-1 days +23:56:00	False	Thu
2023-05-15 08:25:00	2023-05-15 08:23:00	-1 days +23:58:00	False	Mon
2023-10-03 19:15:00	2023-10-03 19:20:00	0 days 00:05:00	False	Tue
2023-01-30 10:20:00	2023-01-30 10:33:00	0 days 00:13:00	False	Mon
2023-07-12 15:10:00	2023-07-12 15:13:00	0 days 00:03:00	False	Wed
2023-03-30 12:20:00	2023-03-30 12:15:00	-1 days +23:55:00	False	Thu
2023-04-08 17:55:00	2023-04-08 18:31:00	0 days 00:36:00	True	Sat
2023-03-12 22:45:00	2023-03-12 22:46:00	0 days 00:01:00	False	Sun
2023-12-31 16:30:00	2023-12-31 16:27:00	-1 days +23:57:00	False	Sun
2023-03-04 12:32:00	2023-03-04 12:29:00	-1 days +23:57:00	False	Sat
2023-01-02 19:48:00	2023-01-02 20:07:00	0 days 00:19:00	True	Mon
2023-04-01 17:45:00	2023-04-01 17:47:00	0 days 00:02:00	False	Sat
2023-09-14 12:16:00	2023-09-14 12:15:00	-1 days +23:59:00	False	Thu
2023-11-14 15:55:00	2023-11-14 15:49:00	-1 days +23:54:00	False	Tue
2023-12-28 07:39:00	2023-12-28 07:38:00	-1 days +23:59:00	False	Thu
2023-11-04 18:00:00	2023-11-04 17:58:00	-1 days +23:58:00	False	Sat
2023-06-08 07:19:00	2023-06-08 07:11:00	-1 days +23:52:00	False	Thu
2023-05-20 17:20:00	2023-05-20 17:22:00	0 days 00:02:00	False	Sat
2023-10-17 11:00:00	2023-10-17 11:00:00	0 days 00:00:00	False	Tue
2023-11-29 21:58:00	2023-11-29 21:48:00	-1 days +23:50:00	False	Wed
2023-09-05 10:15:00	2023-09-05 10:12:00	-1 days +23:57:00	False	Tue
2023-10-08 07:10:00	2023-10-08 07:17:00	0 days 00:07:00	False	Sun
2023-12-28 21:25:00	2023-12-28 21:47:00	0 days 00:22:00	True	Thu
2023-01-23 06:00:00	2023-01-23 05:58:00	-1 days +23:58:00	False	Mon
2023-03-23 22:36:00	2023-03-23 22:35:00	-1 days +23:59:00	False	Thu
2023-03-11 22:10:00	2023-03-11 22:16:00	0 days 00:06:00	False	Sat
2023-04-07 13:45:00	2023-04-07 14:01:00	0 days 00:16:00	True	Fri
2023-08-11 13:08:00	2023-08-11 13:48:00	0 days 00:40:00	True	Fri
2023-04-27 20:32:00	2023-04-27 20:28:00	-1 days +23:56:00	False	Thu
2023-11-17 09:15:00	2023-11-17 09:14:00	-1 days +23:59:00	False	Fri
2023-10-16 07:00:00	2023-10-16 07:15:00	0 days 00:15:00	False	Mon
2023-06-28 22:58:00	2023-06-28 22:57:00	-1 days +23:59:00	False	Wed
2023-09-05 19:15:00	2023-09-05 19:08:00	-1 days +23:53:00	False	Tue
2023-07-24 15:18:00	2023-07-24 15:15:00	-1 days +23:57:00	False	Mon
2023-04-25 19:59:00	2023-04-25 21:56:00	0 days 01:57:00	True	Tue
2023-09-15 07:10:00	2023-09-15 08:16:00	0 days 01:06:00	True	Fri
2023-06-12 13:40:00	2023-06-12 15:22:00	0 days 01:42:00	True	Mon
2023-08-13 08:35:00	2023-08-13 08:34:00	-1 days +23:59:00	False	Sun
2023-12-31 11:56:00	2023-12-31 11:53:00	-1 days +23:57:00	False	Sun
2023-12-07 19:35:00	2023-12-07 19:36:00	0 days 00:01:00	False	Thu
2023-09-30 13:40:00	2023-09-30 13:42:00	0 days 00:02:00	False	Sat
2023-08-26 19:59:00	2023-08-26 19:58:00	-1 days +23:59:00	False	Sat
2023-02-09 22:59:00	2023-02-09 22:57:00	-1 days +23:58:00	False	Thu
2023-11-02 08:10:00	2023-11-02 08:35:00	0 days 00:25:00	True	Thu
2023-12-01 13:15:00	2023-12-01 13:19:00	0 days 00:04:00	False	Fri
2023-04-09 11:20:00	2023-04-09 11:17:00	-1 days +23:57:00	False	Sun
2023-03-14 08:45:00	2023-03-14 08:44:00	-1 days +23:59:00	False	Tue
2023-07-28 20:03:00	2023-07-28 20:18:00	0 days 00:15:00	False	Fri
2023-09-20 08:10:00	2023-09-20 08:08:00	-1 days +23:58:00	False	Wed
2023-08-31 15:38:00	2023-08-31 15:31:00	-1 days +23:53:00	False	Thu
2023-04-14 16:34:00	2023-04-14 17:04:00	0 days 00:30:00	True	Fri
2023-08-13 12:55:00	2023-08-13 13:18:00	0 days 00:23:00	True	Sun
2023-02-20 15:15:00	2023-02-20 15:12:00	-1 days +23:57:00	False	Mon
2023-11-07 20:35:00	2023-11-07 20:24:00	-1 days +23:49:00	False	Tue
2023-10-26 20:45:00	2023-10-26 20:38:00	-1 days +23:53:00	False	Thu
2023-06-19 22:35:00	2023-06-19 22:53:00	0 days 00:18:00	True	Mon
2023-05-22 23:05:00	2023-05-22 23:04:00	-1 days +23:59:00	False	Mon
2023-06-04 13:12:00	2023-06-04 13:10:00	-1 days +23:58:00	False	Sun
2023-04-16 18:35:00	2023-04-16 18:44:00	0 days 00:09:00	False	Sun
2023-05-02 09:05:00	2023-05-02 09:01:00	-1 days +23:56:00	False	Tue
2023-11-10 15:21:00	2023-11-10 15:21:00	0 days 00:00:00	False	Fri
2023-11-29 12:20:00	2023-11-29 12:13:00	-1 days +23:53:00	False	Wed
2023-05-22 15:05:00	2023-05-22 15:30:00	0 days 00:25:00	True	Mon
2023-12-11 09:25:00	2023-12-11 09:32:00	0 days 00:07:00	False	Mon
2023-09-02 21:15:00	2023-09-02 21:10:00	-1 days +23:55:00	False	Sat
2023-04-11 12:47:00	2023-04-11 12:45:00	-1 days +23:58:00	False	Tue
2023-12-04 22:55:00	2023-12-04 22:41:00	-1 days +23:46:00	False	Mon
2023-01-13 21:00:00	2023-01-13 20:55:00	-1 days +23:55:00	False	Fri
2023-03-06 07:17:00	2023-03-06 07:12:00	-1 days +23:55:00	False	Mon
2023-09-01 20:23:00	2023-09-01 20:13:00	-1 days +23:50:00	False	Fri
2023-08-26 18:35:00	2023-08-26 18:32:00	-1 days +23:57:00	False	Sat
2023-08-18 17:44:00	2023-08-18 17:44:00	0 days 00:00:00	False	Fri
